transaction_id,amount,currency,type
80362,1089.42,USD,withdrawal
80363,2215.89,USD,payment
80364,1637.46,EUR,payment
80365,1785.91,EUR,withdrawal
80366,4179.8,USD,withdrawal
80367,3244.13,USD,payment
80368,4645.57,USD,withdrawal
80369,1010.56,EUR,withdrawal
80370,259.98,EUR,deposit
80371,3245.46,GBP,deposit
80372,3252.17,GBP,deposit
80373,4409.95,GBP,payment
80374,1573.31,GBP,withdrawal
80375,3560.97,GBP,withdrawal
80376,2026.56,USD,withdrawal
80377,2658.37,USD,deposit
80378,2511.5,EUR,payment
80379,3005.52,GBP,deposit
80380,3136.26,GBP,deposit
80381,2280.29,GBP,deposit
80382,4721.75,GBP,payment
80383,3192.45,USD,deposit
80384,343.57,USD,payment
80385,3760.2,USD,withdrawal
80386,2975.36,USD,payment
80387,1415.11,GBP,withdrawal
80388,3404.81,GBP,deposit
80389,1280.63,USD,withdrawal
80390,3857.72,EUR,payment
80391,1202.4,USD,payment
80392,3019.91,EUR,payment
80393,2744.21,EUR,payment
80394,3357.42,GBP,withdrawal
80395,1351.34,USD,withdrawal
80396,3502.8,EUR,deposit
80397,4386.09,USD,withdrawal
80398,4575.65,EUR,deposit
80399,4446.57,EUR,deposit
80400,1135.67,GBP,payment
80401,3263.5,EUR,withdrawal
80402,492.94,EUR,withdrawal
80403,3666.09,GBP,withdrawal
80404,234.73,EUR,payment
80405,605.4,GBP,withdrawal
80406,1326.18,USD,deposit
80407,2429.21,USD,payment
80408,2036.37,EUR,withdrawal
80409,4710.74,EUR,payment
80410,4916.0,GBP,payment
80411,3541.74,GBP,withdrawal
80412,1049.31,USD,deposit
80413,4330.62,USD,withdrawal
80414,1604.68,USD,withdrawal
80415,4335.87,USD,payment
80416,2918.88,GBP,deposit
80417,4112.8,GBP,payment
80418,4061.51,GBP,withdrawal
80419,1626.84,USD,deposit
80420,1120.38,GBP,payment
80421,3755.23,GBP,payment
80422,100.22,USD,withdrawal
80423,123.72,EUR,deposit
80424,2924.6,GBP,deposit
80425,4054.93,USD,deposit
80426,3685.56,GBP,payment
80427,4689.98,EUR,payment
80428,54.65,EUR,withdrawal
80429,3784.95,USD,deposit
80430,2296.9,EUR,withdrawal
80431,3277.81,USD,payment
80432,1414.74,GBP,withdrawal
80433,2255.69,EUR,deposit
80434,4414.35,USD,payment
80435,4820.44,USD,withdrawal
80436,455.3,USD,withdrawal
80437,2457.9,USD,payment
80438,259.7,USD,withdrawal
80439,4825.45,USD,deposit
80440,1106.9,GBP,deposit
80441,2533.53,GBP,withdrawal
80442,4545.87,USD,payment
80443,3040.09,GBP,deposit
80444,4373.97,USD,withdrawal
80445,2117.16,USD,payment
80446,3580.71,EUR,withdrawal
80447,2186.76,GBP,withdrawal
80448,2036.82,EUR,withdrawal
80449,4191.85,GBP,withdrawal
80450,1388.56,EUR,withdrawal
80451,2980.54,EUR,deposit
80452,1420.5,EUR,payment
80453,2875.39,EUR,payment
80454,2468.81,GBP,deposit
80455,3575.44,EUR,withdrawal
80456,2705.41,GBP,withdrawal
80457,349.12,USD,withdrawal
80458,4096.14,EUR,withdrawal
80459,2627.28,EUR,payment
80460,4378.51,GBP,payment
80461,3779.87,USD,deposit
80462,2420.0,GBP,withdrawal
80463,1062.77,EUR,payment
80464,242.41,GBP,payment
80465,3260.49,EUR,deposit
80466,2577.39,USD,withdrawal
80467,1720.18,GBP,deposit
80468,2321.12,EUR,withdrawal
80469,2937.7,USD,payment
80470,3292.24,GBP,withdrawal
80471,3178.76,USD,payment
80472,2238.19,USD,withdrawal
80473,3626.26,EUR,payment
80474,2467.55,GBP,payment
80475,2561.94,EUR,deposit
80476,3002.18,USD,payment
80477,1246.01,USD,deposit
80478,827.1,GBP,withdrawal
80479,1030.15,GBP,payment
80480,4037.94,USD,withdrawal
80481,1882.05,EUR,withdrawal
80482,1549.8,GBP,withdrawal
80483,1047.16,EUR,withdrawal
80484,1994.52,USD,withdrawal
80485,3785.42,USD,withdrawal
80486,4670.88,GBP,deposit
80487,837.67,USD,withdrawal
80488,4186.18,EUR,withdrawal
80489,708.88,USD,payment
80490,4702.77,EUR,withdrawal
80491,4682.87,GBP,payment
80492,2274.41,EUR,withdrawal
80493,2937.69,EUR,deposit
80494,569.07,GBP,deposit
80495,1029.11,GBP,withdrawal
80496,1289.86,USD,withdrawal
80497,474.81,EUR,withdrawal
80498,229.02,USD,payment
80499,2014.68,USD,payment
80500,4717.2,EUR,deposit
80501,4470.03,USD,withdrawal
80502,1392.15,EUR,withdrawal
80503,2295.06,GBP,deposit
80504,4930.05,USD,withdrawal
80505,3284.98,GBP,payment
80506,3550.94,EUR,withdrawal
80507,1693.77,EUR,deposit
80508,3315.92,GBP,withdrawal
80509,3497.13,EUR,withdrawal
80510,1133.7,EUR,deposit
80511,3530.89,USD,payment
80512,3993.13,USD,deposit
80513,304.93,USD,withdrawal
80514,1181.68,EUR,payment
80515,4893.64,GBP,payment
80516,1530.79,USD,withdrawal
80517,2710.59,EUR,deposit
80518,4633.23,EUR,deposit
80519,3670.58,GBP,withdrawal
80520,1449.36,USD,withdrawal
80521,299.4,GBP,payment
80522,658.29,EUR,withdrawal
80523,2622.04,EUR,deposit
80524,4450.47,USD,payment
80525,3388.92,GBP,withdrawal
80526,697.79,EUR,withdrawal
80527,3339.49,USD,payment
80528,3404.75,EUR,deposit
80529,4084.06,USD,deposit
80530,2285.17,USD,withdrawal
80531,202.63,GBP,withdrawal
80532,4287.64,EUR,deposit
80533,4120.31,EUR,withdrawal
80534,2195.02,GBP,payment
80535,1731.39,GBP,withdrawal
80536,1455.66,EUR,payment
80537,4004.28,USD,withdrawal
80538,4792.58,USD,deposit
80539,1394.41,EUR,withdrawal
80540,2257.3,GBP,deposit
80541,136.55,EUR,deposit
80542,2270.62,USD,payment
80543,938.86,GBP,payment
80544,3697.31,GBP,withdrawal
80545,186.59,USD,payment
80546,3053.72,USD,withdrawal
80547,3211.56,GBP,payment
80548,4514.84,GBP,deposit
80549,3827.89,EUR,deposit
80550,2925.37,EUR,withdrawal
80551,4367.01,GBP,withdrawal
80552,4972.99,GBP,payment
80553,660.38,GBP,payment
80554,403.5,USD,deposit
80555,4661.36,USD,deposit
80556,2464.94,USD,payment
80557,1388.37,EUR,withdrawal
80558,4066.65,GBP,deposit
80559,3242.77,GBP,deposit
80560,3780.06,GBP,payment
80561,4850.06,EUR,deposit
80562,3906.13,GBP,payment
80563,2374.9,GBP,withdrawal
80564,1684.77,USD,payment
80565,4932.92,USD,deposit
80566,4214.46,GBP,withdrawal
80567,391.88,EUR,payment
80568,187.83,USD,payment
80569,695.99,EUR,deposit
80570,1315.91,USD,withdrawal
80571,4716.74,GBP,deposit
80572,494.04,EUR,deposit
80573,1389.33,EUR,payment
80574,4810.11,USD,payment
80575,4127.34,USD,payment
80576,2408.58,EUR,payment
80577,789.88,EUR,withdrawal
80578,1338.74,USD,deposit
80579,4081.01,EUR,payment
80580,23.5,EUR,deposit
80581,471.67,GBP,withdrawal
80582,2942.25,USD,deposit
80583,2647.66,EUR,deposit
80584,758.36,GBP,withdrawal
80585,4651.25,GBP,payment
80586,3509.37,GBP,deposit
80587,2710.31,GBP,withdrawal
80588,3968.12,USD,payment
80589,4644.45,EUR,payment
80590,2968.67,EUR,payment
80591,1444.41,USD,deposit
80592,3712.21,USD,deposit
80593,2814.73,EUR,withdrawal
80594,4471.8,GBP,withdrawal
80595,2477.94,USD,payment
80596,4540.69,GBP,deposit
80597,2557.61,USD,deposit
80598,544.82,EUR,deposit
80599,1213.14,EUR,withdrawal
80600,3358.6,USD,payment
80601,1036.74,GBP,payment
80602,3019.63,USD,payment
80603,2722.69,USD,deposit
80604,3377.82,EUR,payment
80605,4574.21,EUR,withdrawal
80606,2260.91,GBP,withdrawal
80607,614.44,GBP,payment
80608,2173.97,GBP,deposit
80609,872.68,GBP,deposit
80610,1472.19,EUR,withdrawal
80611,244.68,USD,withdrawal
80612,1909.35,EUR,payment
80613,1126.02,EUR,payment
80614,3327.68,USD,withdrawal
80615,4683.12,USD,deposit
80616,3488.98,EUR,deposit
80617,2872.37,USD,payment
80618,3773.83,EUR,deposit
80619,190.46,USD,payment
80620,409.02,GBP,withdrawal
80621,2528.83,EUR,payment
80622,1920.02,EUR,payment
80623,868.35,USD,deposit
80624,4239.15,GBP,withdrawal
80625,4270.44,EUR,withdrawal
80626,2534.21,USD,payment
80627,2920.67,GBP,payment
80628,4558.82,EUR,deposit
80629,2909.99,USD,deposit
80630,4280.22,EUR,withdrawal
80631,1975.67,GBP,deposit
80632,106.39,GBP,payment
80633,3427.99,GBP,withdrawal
80634,1218.02,EUR,deposit
80635,3039.14,GBP,deposit
80636,4525.2,EUR,deposit
80637,1901.02,EUR,withdrawal
80638,4428.7,GBP,deposit
80639,1333.46,EUR,payment
80640,1558.46,USD,deposit
80641,2523.84,EUR,payment
80642,1947.0,EUR,payment
80643,776.42,EUR,deposit
80644,3567.62,EUR,deposit
80645,1141.63,EUR,payment
80646,1913.35,USD,deposit
80647,543.36,GBP,withdrawal
80648,3502.47,GBP,withdrawal
80649,666.16,EUR,withdrawal
80650,3427.93,USD,payment
80651,929.16,USD,withdrawal
80652,851.04,GBP,deposit
80653,2768.66,GBP,deposit
80654,1468.64,GBP,withdrawal
80655,3791.19,GBP,withdrawal
80656,1304.79,USD,deposit
80657,6.96,EUR,payment
80658,2226.6,EUR,payment
80659,1474.04,EUR,withdrawal
80660,3228.95,USD,payment
80661,2467.03,GBP,payment
80662,1080.02,GBP,withdrawal
80663,356.19,GBP,withdrawal
80664,797.28,GBP,deposit
80665,957.75,EUR,withdrawal
80666,2317.84,EUR,withdrawal
80667,4059.13,EUR,withdrawal
80668,655.68,EUR,payment
80669,1896.94,USD,deposit
80670,444.75,GBP,payment
80671,4766.99,GBP,deposit
80672,2662.24,USD,payment
80673,1226.13,GBP,withdrawal
80674,110.92,EUR,payment
80675,4686.78,USD,deposit
80676,1350.68,EUR,payment
80677,2744.14,USD,withdrawal
80678,3627.25,EUR,deposit
80679,3076.71,USD,payment
80680,4108.53,GBP,payment
80681,3949.23,GBP,deposit
80682,628.67,GBP,payment
80683,4739.83,EUR,withdrawal
80684,112.41,GBP,withdrawal
80685,3907.87,EUR,payment
80686,1799.34,GBP,payment
80687,3876.03,GBP,deposit
80688,3080.55,EUR,payment
80689,1009.81,USD,payment
80690,1240.7,USD,payment
80691,4120.54,EUR,withdrawal
80692,4211.35,EUR,deposit
80693,4926.06,USD,payment
80694,413.87,USD,withdrawal
80695,874.2,USD,withdrawal
80696,1955.16,EUR,deposit
80697,1952.64,USD,withdrawal
80698,3247.76,USD,withdrawal
80699,2077.08,USD,withdrawal
80700,3533.31,USD,payment
80701,2601.13,GBP,deposit
80702,2015.44,USD,payment
80703,1717.01,USD,withdrawal
80704,1666.47,USD,deposit
80705,921.44,EUR,withdrawal
80706,1583.11,EUR,deposit
80707,2204.26,EUR,payment
80708,860.68,GBP,deposit
80709,1719.24,USD,withdrawal
80710,648.04,EUR,deposit
80711,4896.52,USD,deposit
80712,1809.39,EUR,deposit
80713,869.31,EUR,deposit
80714,1183.25,USD,withdrawal
80715,3219.34,EUR,deposit
80716,300.54,GBP,deposit
80717,2846.35,USD,deposit
80718,3018.02,USD,withdrawal
80719,4327.59,EUR,withdrawal
80720,4598.78,GBP,payment
80721,3690.47,EUR,deposit
80722,3568.26,GBP,deposit
80723,1678.11,USD,withdrawal
80724,4086.07,USD,payment
80725,1232.42,GBP,payment
80726,4509.28,USD,withdrawal
80727,102.5,GBP,deposit
80728,3566.85,EUR,withdrawal
80729,3192.69,USD,deposit
80730,914.87,GBP,deposit
80731,3677.5,GBP,payment
80732,2398.16,USD,withdrawal
80733,1778.62,USD,withdrawal
80734,4729.41,EUR,withdrawal
80735,4116.86,USD,deposit
80736,2220.35,EUR,deposit
80737,1664.65,USD,withdrawal
80738,3524.19,USD,payment
80739,1023.52,EUR,withdrawal
80740,2006.04,GBP,payment
80741,754.34,EUR,payment
80742,4100.78,USD,payment
80743,2166.45,EUR,withdrawal
80744,2284.34,EUR,withdrawal
80745,1055.03,EUR,payment
80746,1706.78,USD,withdrawal
80747,3879.95,EUR,withdrawal
80748,4512.15,USD,withdrawal
80749,1628.65,EUR,deposit
80750,3024.89,USD,withdrawal
80751,1426.28,EUR,deposit
80752,1822.11,USD,deposit
80753,2941.2,EUR,payment
80754,3199.07,GBP,payment
80755,1075.08,EUR,deposit
80756,2005.79,EUR,deposit
80757,3908.27,USD,deposit
80758,2782.28,USD,withdrawal
80759,4296.12,EUR,deposit
80760,1808.02,EUR,payment
80761,3988.55,USD,payment
80762,3386.27,EUR,deposit
80763,2223.21,EUR,withdrawal
80764,272.94,GBP,withdrawal
80765,3049.68,EUR,withdrawal
80766,2879.61,EUR,payment
80767,3727.54,EUR,payment
80768,2281.79,USD,payment
80769,4841.91,USD,withdrawal
80770,838.34,GBP,deposit
80771,415.84,GBP,payment
80772,2125.25,EUR,deposit
80773,466.18,GBP,deposit
80774,2079.11,GBP,payment
80775,3517.87,GBP,withdrawal
80776,4617.62,GBP,deposit
80777,2379.77,EUR,withdrawal
80778,4640.22,GBP,withdrawal
80779,2812.59,EUR,deposit
80780,2107.33,GBP,payment
80781,2088.95,USD,deposit
80782,1679.44,GBP,payment
80783,2581.78,EUR,payment
80784,2671.31,GBP,withdrawal
80785,4848.45,GBP,deposit
80786,202.17,GBP,payment
80787,1359.37,USD,deposit
80788,3616.64,EUR,withdrawal
80789,551.91,EUR,payment
80790,1982.14,USD,withdrawal
80791,3320.41,GBP,withdrawal
80792,3210.57,USD,withdrawal
80793,86.21,EUR,withdrawal
80794,2767.18,GBP,deposit
80795,777.78,GBP,deposit
80796,500.64,USD,deposit
80797,335.54,USD,payment
80798,1745.56,EUR,payment
80799,2950.99,EUR,deposit
80800,4422.11,GBP,deposit
80801,4906.47,GBP,deposit
80802,2524.57,EUR,deposit
80803,1644.21,USD,payment
80804,4064.17,USD,withdrawal
80805,530.43,EUR,payment
80806,1502.8,USD,payment
80807,3625.85,EUR,deposit
80808,163.04,GBP,withdrawal
80809,2430.74,GBP,payment
80810,2833.29,EUR,withdrawal
80811,2469.26,USD,deposit
80812,1068.41,GBP,deposit
80813,4912.13,USD,withdrawal
80814,4026.18,USD,withdrawal
80815,1301.64,USD,deposit
80816,3252.91,EUR,withdrawal
80817,3778.81,USD,deposit
80818,3903.87,GBP,deposit
80819,4801.07,GBP,deposit
80820,3737.73,GBP,deposit
80821,3666.52,GBP,payment
80822,2421.37,USD,payment
80823,1220.72,EUR,payment
80824,3783.71,USD,payment
80825,2810.01,EUR,payment
80826,1614.61,USD,withdrawal
80827,1421.06,GBP,deposit
80828,4729.64,EUR,payment
80829,1588.84,EUR,withdrawal
80830,3357.39,USD,withdrawal
80831,4991.16,GBP,payment
80832,441.14,USD,deposit
80833,1467.14,EUR,payment
80834,2983.13,EUR,deposit
80835,3854.02,GBP,withdrawal
80836,3699.2,GBP,withdrawal
80837,870.95,EUR,withdrawal
80838,807.44,EUR,payment
80839,400.9,GBP,payment
80840,4318.65,GBP,payment
80841,2155.91,USD,withdrawal
80842,914.79,GBP,deposit
80843,1059.18,GBP,deposit
80844,1575.23,GBP,payment
80845,3730.81,GBP,deposit
80846,971.98,GBP,withdrawal
80847,2105.31,GBP,payment
80848,2603.34,EUR,withdrawal
80849,2810.22,USD,withdrawal
80850,2973.62,GBP,payment
80851,1674.55,EUR,payment
80852,2295.72,USD,withdrawal
80853,1325.85,GBP,deposit
80854,641.99,EUR,deposit
80855,2479.41,EUR,payment
80856,495.8,EUR,withdrawal
80857,2841.3,USD,deposit
80858,4725.34,GBP,withdrawal
80859,2709.6,GBP,payment
80860,893.02,GBP,deposit
80861,381.14,USD,deposit
80862,4432.03,GBP,withdrawal
80863,3776.9,USD,payment
80864,4919.47,USD,deposit
80865,3111.42,GBP,payment
80866,3547.46,GBP,withdrawal
80867,2297.47,GBP,deposit
80868,2524.55,EUR,withdrawal
80869,4223.06,EUR,payment
80870,1661.04,GBP,payment
80871,2917.86,EUR,deposit
80872,1560.14,GBP,payment
80873,2028.6,GBP,deposit
80874,3349.64,GBP,deposit
80875,1303.4,USD,withdrawal
80876,281.05,GBP,payment
80877,3138.01,USD,payment
80878,4620.86,EUR,withdrawal
80879,542.44,USD,deposit
80880,658.33,USD,deposit
80881,200.97,EUR,withdrawal
80882,4553.05,EUR,payment
80883,4288.82,USD,withdrawal
80884,3314.16,USD,payment
80885,3113.14,GBP,deposit
80886,703.84,USD,withdrawal
80887,3604.07,EUR,deposit
80888,1702.98,EUR,deposit
80889,2170.88,GBP,payment
80890,4683.15,EUR,withdrawal
80891,3880.46,EUR,deposit
80892,4203.65,EUR,withdrawal
80893,3241.57,GBP,deposit
80894,4414.93,GBP,payment
80895,1977.82,GBP,withdrawal
80896,636.69,USD,deposit
80897,4414.16,EUR,payment
80898,1603.31,EUR,deposit
80899,2357.14,USD,deposit
80900,1503.36,EUR,withdrawal
80901,1408.54,USD,payment
80902,4628.21,USD,payment
80903,3261.97,EUR,withdrawal
80904,4026.4,USD,payment
80905,780.88,EUR,payment
80906,2302.8,USD,payment
80907,3915.33,GBP,deposit
80908,3785.83,USD,deposit
80909,333.65,EUR,deposit
80910,3952.84,GBP,payment
80911,1901.23,GBP,payment
80912,4996.3,GBP,payment
80913,3877.45,EUR,payment
80914,2205.95,GBP,payment
80915,1983.1,USD,payment
80916,4767.11,EUR,withdrawal
80917,893.24,USD,deposit
80918,1451.03,USD,deposit
80919,160.41,EUR,deposit
80920,4780.88,GBP,withdrawal
80921,530.57,EUR,deposit
80922,1289.59,USD,payment
80923,1019.01,GBP,payment
80924,1607.55,EUR,deposit
80925,426.64,USD,payment
80926,1438.53,GBP,payment
80927,1415.08,USD,payment
80928,1707.41,GBP,deposit
80929,2038.42,EUR,deposit
80930,2133.49,GBP,withdrawal
80931,2606.88,USD,withdrawal
80932,3508.38,EUR,payment
80933,2139.64,USD,deposit
80934,320.23,GBP,payment
80935,3298.32,EUR,withdrawal
80936,2694.77,EUR,deposit
80937,648.2,USD,deposit
80938,2409.47,EUR,withdrawal
80939,1820.49,USD,deposit
80940,3097.9,GBP,deposit
80941,2966.97,GBP,payment
80942,1690.18,GBP,payment
80943,2687.7,USD,deposit
80944,2789.34,USD,deposit
80945,4003.64,EUR,deposit
80946,4298.06,USD,deposit
80947,1057.27,EUR,withdrawal
80948,1338.21,USD,deposit
80949,4702.02,GBP,withdrawal
80950,2120.65,USD,deposit
80951,4025.09,GBP,deposit
80952,610.52,EUR,withdrawal
80953,3270.37,EUR,withdrawal
80954,4186.56,GBP,payment
80955,3792.48,GBP,withdrawal
80956,294.67,EUR,payment
80957,148.02,USD,payment
80958,1021.75,GBP,payment
80959,1454.58,GBP,withdrawal
80960,4936.54,USD,withdrawal
80961,2612.59,USD,deposit
80962,2457.59,EUR,deposit
80963,1148.04,USD,deposit
80964,3512.34,GBP,payment
80965,4935.62,USD,payment
80966,3776.42,GBP,deposit
80967,426.7,USD,payment
80968,2832.36,GBP,withdrawal
80969,3502.09,GBP,payment
80970,2966.07,EUR,withdrawal
80971,3295.1,USD,deposit
80972,1908.05,USD,payment
80973,1762.69,USD,deposit
80974,3876.0,GBP,payment
80975,3294.87,USD,withdrawal
80976,4503.01,USD,payment
80977,445.16,EUR,deposit
80978,3183.14,USD,deposit
80979,4336.94,USD,payment
80980,1940.64,GBP,deposit
80981,2701.87,EUR,deposit
80982,3156.06,EUR,withdrawal
80983,3191.4,GBP,payment
80984,935.66,GBP,payment
80985,3160.67,GBP,withdrawal
80986,785.35,USD,deposit
80987,2344.46,USD,payment
80988,3443.51,USD,withdrawal
80989,4885.08,GBP,payment
80990,3724.04,EUR,withdrawal
80991,3567.41,USD,withdrawal
80992,3830.42,GBP,deposit
80993,1143.14,USD,payment
80994,3760.0,USD,payment
80995,909.44,GBP,payment
80996,4049.04,GBP,deposit
80997,3146.38,EUR,withdrawal
80998,77.88,EUR,withdrawal
80999,2906.87,EUR,payment
81000,2014.05,USD,payment
81001,2689.09,USD,payment
81002,790.47,USD,payment
81003,1029.66,GBP,payment
81004,533.38,USD,withdrawal
81005,3656.15,EUR,deposit
81006,1933.26,USD,withdrawal
81007,3408.15,GBP,withdrawal
81008,189.39,GBP,deposit
81009,4730.59,USD,deposit
81010,4763.55,GBP,deposit
81011,3917.29,GBP,withdrawal
81012,2129.43,GBP,payment
81013,24.64,EUR,payment
81014,761.95,USD,deposit
81015,4541.6,GBP,payment
81016,209.99,USD,withdrawal
81017,1130.49,USD,payment
81018,3952.28,EUR,deposit
81019,377.29,EUR,withdrawal
81020,4027.55,USD,payment
81021,2170.07,EUR,deposit
81022,1420.2,USD,deposit
81023,1822.44,EUR,withdrawal
81024,2971.66,GBP,withdrawal
81025,3679.34,GBP,deposit
81026,4114.74,EUR,payment
81027,161.8,EUR,deposit
81028,2625.99,USD,withdrawal
81029,2221.15,EUR,deposit
81030,2004.67,GBP,payment
81031,1408.8,USD,deposit
81032,3638.24,USD,payment
81033,1528.68,GBP,deposit
81034,2273.62,USD,payment
81035,1356.13,GBP,deposit
81036,4036.95,GBP,withdrawal
81037,879.7,USD,withdrawal
81038,3958.74,GBP,withdrawal
81039,3162.74,EUR,withdrawal
81040,1828.41,GBP,payment
81041,1810.44,GBP,payment
81042,872.87,EUR,withdrawal
81043,4046.08,GBP,withdrawal
81044,3030.88,GBP,withdrawal
81045,424.65,EUR,withdrawal
81046,2144.51,GBP,deposit
81047,4433.88,GBP,payment
81048,135.59,GBP,payment
81049,1466.61,EUR,deposit
81050,940.2,USD,payment
81051,1129.0,GBP,withdrawal
81052,2640.7,EUR,deposit
81053,2619.52,USD,deposit
81054,3040.54,USD,deposit
81055,3010.61,USD,payment
81056,4475.64,EUR,withdrawal
81057,845.41,GBP,payment
81058,4636.0,EUR,payment
81059,3492.68,USD,payment
81060,517.15,USD,withdrawal
81061,2704.44,USD,payment
81062,1685.7,GBP,withdrawal
81063,1186.97,USD,deposit
81064,1102.58,USD,payment
81065,4759.27,GBP,withdrawal
81066,1229.65,EUR,deposit
81067,2005.34,EUR,payment
81068,1112.67,EUR,withdrawal
81069,2146.42,USD,payment
81070,2673.54,GBP,deposit
81071,566.26,EUR,withdrawal
81072,705.55,USD,withdrawal
81073,3997.44,EUR,payment
81074,3909.33,GBP,deposit
81075,3705.4,EUR,payment
81076,2259.43,USD,withdrawal
81077,3246.51,EUR,deposit
81078,1753.46,GBP,withdrawal
81079,1432.64,EUR,payment
81080,784.92,GBP,deposit
81081,1866.33,GBP,deposit
81082,2936.62,GBP,deposit
81083,2706.53,USD,withdrawal
81084,1439.74,EUR,payment
81085,3013.47,GBP,deposit
81086,2180.94,GBP,deposit
81087,2394.07,GBP,withdrawal
81088,460.37,GBP,deposit
81089,3213.61,GBP,payment
81090,1364.76,GBP,payment
81091,2236.98,USD,deposit
81092,2684.31,GBP,payment
81093,4067.82,USD,deposit
81094,4470.57,GBP,withdrawal
81095,2572.47,USD,deposit
81096,2885.98,EUR,deposit
81097,2996.57,EUR,payment
81098,550.43,EUR,payment
81099,2876.74,GBP,withdrawal
81100,173.43,GBP,deposit
81101,734.86,GBP,withdrawal
81102,3879.68,USD,deposit
81103,2737.0,USD,payment
81104,3302.07,EUR,withdrawal
81105,4896.33,EUR,deposit
81106,2301.74,EUR,deposit
81107,681.31,EUR,deposit
81108,3777.8,USD,payment
81109,2612.31,GBP,deposit
81110,2856.55,USD,deposit
81111,1937.89,EUR,deposit
81112,2905.51,USD,withdrawal
81113,3642.71,USD,withdrawal
81114,3002.25,EUR,withdrawal
81115,2401.45,USD,withdrawal
81116,1309.71,EUR,withdrawal
81117,2321.84,GBP,withdrawal
81118,1017.94,USD,deposit
81119,3069.69,GBP,withdrawal
81120,3724.05,GBP,deposit
81121,1472.52,USD,payment
81122,2392.54,EUR,deposit
81123,4956.33,GBP,payment
81124,1475.14,GBP,payment
81125,1022.47,USD,deposit
81126,1649.26,EUR,deposit
81127,3756.08,EUR,deposit
81128,4905.71,USD,withdrawal
81129,1359.49,EUR,payment
81130,4558.52,USD,withdrawal
81131,3437.12,EUR,payment
81132,1643.87,GBP,deposit
81133,1853.75,GBP,deposit
81134,235.44,USD,deposit
81135,1680.07,EUR,withdrawal
81136,3524.1,EUR,deposit
81137,41.43,USD,payment
81138,2032.95,GBP,payment
81139,2442.88,USD,deposit
81140,1643.79,USD,deposit
81141,880.49,USD,withdrawal
81142,1110.35,GBP,withdrawal
81143,34.89,EUR,withdrawal
81144,4906.17,GBP,payment
81145,2896.28,EUR,deposit
81146,2863.58,EUR,payment
81147,46.28,GBP,withdrawal
81148,3539.55,GBP,deposit
81149,2887.17,EUR,payment
81150,3123.89,EUR,deposit
81151,1521.74,USD,payment
81152,4046.84,USD,deposit
81153,3123.11,GBP,withdrawal
81154,196.76,EUR,payment
81155,2278.87,GBP,deposit
81156,2960.31,GBP,withdrawal
81157,4155.23,USD,deposit
81158,1367.75,USD,withdrawal
81159,3275.59,USD,payment
81160,940.71,USD,withdrawal
81161,2145.7,GBP,payment
81162,1787.66,EUR,withdrawal
81163,308.99,EUR,withdrawal
81164,3795.34,USD,withdrawal
81165,1325.69,USD,withdrawal
81166,1247.56,USD,withdrawal
81167,3695.21,USD,payment
81168,3390.77,EUR,deposit
81169,4749.01,GBP,payment
81170,987.09,EUR,payment
81171,3279.8,EUR,withdrawal
81172,351.09,GBP,withdrawal
81173,2829.41,GBP,withdrawal
81174,945.13,GBP,withdrawal
81175,192.91,EUR,deposit
81176,3589.91,USD,withdrawal
81177,1084.37,GBP,deposit
81178,4203.09,EUR,payment
81179,4275.35,GBP,payment
81180,2446.22,USD,deposit
81181,2834.68,GBP,payment
81182,1227.43,USD,withdrawal
81183,1480.54,GBP,payment
81184,265.35,EUR,withdrawal
81185,178.21,USD,payment
81186,245.45,EUR,deposit
81187,548.09,EUR,deposit
81188,2794.67,EUR,payment
81189,3132.39,USD,withdrawal
81190,1002.28,USD,payment
81191,4236.96,USD,payment
81192,4696.9,EUR,payment
81193,1064.53,USD,deposit
81194,2560.88,GBP,withdrawal
81195,2359.47,GBP,deposit
81196,566.64,USD,deposit
81197,4964.78,GBP,deposit
81198,3081.34,GBP,deposit
81199,1219.58,GBP,payment
81200,4289.76,USD,withdrawal
81201,81.0,EUR,deposit
81202,715.97,EUR,withdrawal
81203,4037.83,EUR,withdrawal
81204,4905.23,EUR,deposit
81205,787.37,USD,deposit
81206,1591.75,USD,payment
81207,2783.6,GBP,payment
81208,544.8,EUR,deposit
81209,3457.62,GBP,withdrawal
81210,718.96,USD,withdrawal
81211,2091.93,GBP,withdrawal
81212,1822.0,EUR,deposit
81213,383.62,USD,withdrawal
81214,3372.29,EUR,deposit
81215,2578.3,EUR,payment
81216,1466.9,USD,payment
81217,4141.94,USD,deposit
81218,4013.98,USD,payment
81219,1334.68,GBP,payment
81220,2378.4,EUR,deposit
81221,1222.62,GBP,withdrawal
81222,4249.85,USD,deposit
81223,2850.32,USD,withdrawal
81224,3470.21,USD,deposit
81225,2635.87,USD,deposit
81226,4192.69,GBP,payment
81227,1133.45,USD,withdrawal
81228,404.24,USD,deposit
81229,3029.54,USD,withdrawal
81230,4744.36,GBP,payment
81231,4960.24,EUR,deposit
81232,1700.39,GBP,deposit
81233,4341.83,USD,deposit
81234,1298.15,EUR,withdrawal
81235,3747.71,USD,withdrawal
81236,3452.65,EUR,deposit
81237,2519.19,GBP,withdrawal
81238,463.25,EUR,withdrawal
81239,2507.34,GBP,withdrawal
81240,268.01,GBP,payment
81241,3841.99,USD,payment
81242,4804.21,EUR,deposit
81243,1004.24,EUR,withdrawal
81244,973.42,GBP,deposit
